id,year,title,rating,pass
6268,2014,Ocho apellidos vascos,1,0
8328,2014,Dumb and Dumber 2,3,1
5918,2014,Dear White People,3,1
6368,2014,Woman in Black 2: Angel of Death. The,3,1
5220,2014,Winter&#39;s Tale,3,1
6773,2014,Golden Era,2,0
5619,2014,Wir sind die Neuen,3,1
5687,2014,Teenage Mutant Ninja Turtles,3,1
5720,2014,Frank,1,0
5349,2014,Camp Takota,3,1
7280,2014,Clown,3,1
6207,2014,Someone Marry Barry,2,0
5487,2014,Neighbors,3,1
5892,2014,Automata,1,0
5553,2014,Ragamuffin,2,0
5194,2014,Barbie: The Pearl Princess,3,1
6037,2014,You&#39;re Not You,3,1
6139,2014,Parallels,3,1
6545,2014,Rosewater,1,0
5429,2014,Amazing Spider-Man 2,1,0
7776,2014,Sharknado 2: The Second One,3,1
7431,2014,Nar dyrene drommer,1,0
5899,2014,Der Kleine Medicus - Geheimnisvolle Mission im Korper,3,1
5633,2014,Dead Girls,3,1
6045,2014,I Origins,3,1
5702,2014,Let&#39;s Be Cops,0,0
5734,2014,Drop. The,1,0
6147,2014,Une nouvelle amie,2,0
5766,2014,Riot Club. The,1,0
6180,2014,Dyke Hard,3,1
5397,2014,Under the Skin,0,0
8119,2014,Last: Naruto the Movie. The,2,0
5807,2014,Two Night Stand,3,1
5468,2014,Starving in Suburbia,3,1
5874,2014,Salvation. The,1,0
5175,2014,Lizzie Borden Took An Ax,3,1
5940,2014,Phoenix,3,1
7133,2014,Jongens,1,0
6019,2014,Exodus: Gods and Kings,2,0
6053,2014,Two Days. One NIght,3,1
5709,2014,When the Game Stands Tall,1,0
6527,2014,Taking of Deborah Logan. The,3,1
5848,2014,Le Paradis,0,0
6264,2014,Boy Meets Girl,3,1
5508,2014,Boyhood,3,1
6331,2014,Escobar: Paradise Lost,2,0
5947,2014,Magic in the Moonlight,3,1
5981,2014,Ouija,3,1
6026,2014,Top Five,3,1
6013,2014,Unbroken,0,0
5280,2014,Queen,3,1
7208,2014,Son of Batman,2,0
6501,2014,Paper Planes,1,0
5345,2014,Cesar Chavez,3,1
7275,2014,Respire,3,1
6534,2014,Let Us Prey,3,1
8560,2014,Der Kreis,1,0
6195,2014,Love Is Strange,2,0
5418,2014,Mega Shark vs. Mecha Shark,3,1
7730,2014,Da Sweet Blood of Jesus,3,1
5450,2014,Hard Corner: Le Film,1,0
7764,2014,H.,1,0
9415,2014,Taken 3,1,0
6304,2014,Omoide no Mani (When Marnie Was There),3,1
5515,2014,Grace of Monaco,3,1
5157,2014,Fields of the Dead,3,1
8331,2014,Horrible Bosses 2,1,0
6440,2014,Tinker Bell and the Legend of the NeverBeast,3,1
6845,2014,How to Steal a Dog / Gae-leul hoom-chi-neun wan-byeok-han bang-beob,3,1
6476,2014,Effie Gray,3,1
5755,2014,Maze Runner. The,1,0
6583,2014,Hits,3,1
5862,2014,Fury,1,0
5164,2014,Robocop,2,0
6413,2014,She&#39;s Funny That Way,3,1
6040,2014,Agatha Raisin: The Quiche of Death,3,1
6108,2014,Kingsman: The Secret Service,3,1
5327,2014,Alles Inklusive,3,1
5730,2014,Housebound,3,1
5836,2014,Who Am I - Kein System ist sicher,2,0
6252,2014,Last Five Years. The,1,0
5104,2014,Ride Along,0,0
8650,2014,Date and Switch,2,0
5902,2014,Interstellar,3,1
5529,2014,Edge of Tomorrow,1,0
5936,2014,Turist,3,1
5566,2014,A coup sur,2,0
8377,2014,Deliver Us From Evil,2,0
5970,2014,Theory of Everything. The,3,1
6385,2014,Infinitely Polar Bear,3,1
5671,2014,Guardians of the Galaxy,3,1
6490,2014,Dohee-ya,3,1
5705,2014,Expendables 3. The,0,0
5737,2014,Moms&#39; Night Out,3,1
5810,2014,My Little Pony: Equestria Girls - Rainbow Rocks,3,1
6225,2014,Welcome to Me,3,1
6765,2014,Stretch,1,0
5977,2014,This Is Where I Leave You,2,0
6009,2014,Mr. Turner,1,0
5643,2014,Wicked Blood,3,1
7203,2014,Anatomy of a Love Seen,3,1
6831,2014,Quiet Hour. The,3,1
5678,2014,Jimmy&#39;s Hall,1,0
6906,2014,Still the Water,3,1
5817,2014,Beyond the Lights,3,1
8327,2014,Dolphin Tale 2,3,1
6740,2014,Life Partners,3,1
5950,2014,Penguins of Madagascar,0,0
5219,2014,Paranormal Activity: The Marked Ones,2,0
5618,2014,How to Train Your Dragon 2,1,0
7594,2014,Out of the Dark,3,1
6504,2014,Unfriended,3,1
5719,2014,Quiet Roar. The,3,1
5348,2014,Noah,3,1
8531,2014,Viharsarok,1,0
7692,2014,Perfect Sisters,3,1
6198,2014,Girlhood,3,1
5421,2014,Yves Saint Laurent,2,0
8605,2014,Dolares de arena (Sand Dollars),3,1
5453,2014,Pirate Fairy. The,3,1
5090,2014,Jack Ryan: Shadow Recruit,1,0
5486,2014,Chef,1,0
6307,2014,Mike and I,1,0
5924,2014,Unutursam F&#305;s&#305;lda,2,0
7499,2014,Gotham,3,1
6747,2014,Not Cool,3,1
5957,2014,About a Girl,3,1
5625,2014,Sabotage,3,1
6036,2014,A Girl Walks Home Alone at Night,3,1
5726,2014,Women Aren&#39;t Funny,3,1
6172,2014,Predestination,3,1
5832,2014,Good Lie. The,3,1
6247,2014,Pane e burlesque,3,1
6690,2014,Spring,0,0
5965,2014,En duva satt p&aring; en gren och funderade p&aring; tillvaron,1,0
5599,2014,Ek Villain,2,0
6416,2014,Outcast,3,1
7226,2014,Verden venter,3,1
5701,2014,Hector and the Search for Happiness,1,0
6518,2014,It Follows,3,1
5733,2014,As Above So Below,3,1
6552,2014,Dark Was the Night,1,0
5765,2014,Lugen,3,1
6179,2014,My Father Must Die,3,1
5396,2014,Joe,2,0
5839,2014,Alexander and the Terrible. Horrible. No Good Very Bad Day,3,1
6256,2014,Relatos salvajes,3,1
8316,2014,Dracula Untold,0,0
7064,2014,Damned Thing. The,1,0
5906,2014,Big Hero 6,3,1
5207,2014,Adventurer: The Curse of the Midas Box. The,1,0
7898,2014,Search Party,2,0
6423,2014,Black Sea,0,0
5674,2014,Planes: Fire &amp; Rescue,1,0
6864,2014,Eat with Me,3,1
6118,2014,American Sniper,1,0
5337,2014,God&#39;s Not Dead,3,1
5813,2014,No Good Deed,3,1
5442,2014,Draft Day,2,0
5847,2014,Mange tes morts,0,0
6263,2014,Thegidi,2,0
7408,2014,Jane the Virgin,3,1
5149,2014,Dead Snow 2,3,1
5540,2014,Bag Man. The,1,0
6025,2014,White Bird in a Blizzard,3,1
5780,2014,Disappearance of Eleanor Rigby: Them. The,3,1
5449,2014,Belle,3,1
5482,2014,Muppets Most Wanted,1,0
5887,2014,Nightcrawler,3,1
8330,2014,Heaven Is For Real,2,0
6743,2014,Amour fou,2,0
5953,2014,Single Moms Club. The,3,1
6370,2014,La isla minima,2,0
6032,2014,Appropriate Behavior,3,1
6066,2014,Still Alice,3,1
5689,2014,Life Of Riley,2,0
5722,2014,If I Stay,3,1
5351,2014,Captain America: The Winter Soldier,3,1
5456,2014,Fault in Our Stars. The,3,1
7086,2014,Ardor,0,0
5927,2014,Clouds of Sils Maria,3,1
5196,2014,Pompeii,3,1
7885,2014,Last Shift,3,1
5229,2014,Grand Budapest Hotel. The,1,0
5994,2014,Hobbit: The Battle of the Five Armies. The,1,0
5661,2014,Hercules,2,0
7254,2014,Young Ones,1,0
5729,2014,November Man. The,1,0
8162,2014,Town That Dreaded Sundown. The,3,1
6994,2014,Aloft,3,1
5835,2014,Mostly Ghostly: Have You Met My Ghoulfriend?,3,1
5935,2014,Citizenfour,1,0
5236,2014,That Awkward Moment,3,1
6001,2014,Interview. The,1,0
6860,2014,Every Secret Thing,3,1
6182,2014,Song of the Sea,3,1
6969,2015,Man Who Knew Infinity. The,0,0
6632,2015,Point Break,0,0
6259,2015,L&#39;antiquaire,3,1
6665,2015,This changes everything,3,1
6292,2015,Insidious: Chapter 3,3,1
7832,2015,Girls Lost,3,1
7441,2015,Nil Battey Sannata,3,1
6732,2015,Little Big Master,3,1
6359,2015,Ant-Man,2,0
7902,2015,Sleeping with Other People,3,1
6393,2015,Trust Fund,3,1
6426,2015,Batman Unlimited: Animal Instincts,1,0
9261,2015,John From,3,1
6156,2015,Three Es. The,3,1
8922,2015,Highway to Hellas,1,0
8079,2015,Maryland,0,0
6563,2015,Carol,3,1
7378,2015,33. The,3,1
6299,2015,Run All Night,1,0
6707,2015,Spotlight,1,0
7873,2015,You&#39;re My Boss,0,0
6366,2015,Southpaw,2,0
6771,2015,Office,3,1
7558,2015,Ava&#39;s Possession,3,1
6435,2015,Straight Outta Compton,1,0
6470,2015,Sicario,0,0
6875,2015,Harbinger Down,3,1
6163,2015,Tod den Hippies!! Es lebe der Punk!,1,0
6197,2015,Ghosthunters,3,1
6614,2015,Lobster. The,3,1
7015,2015,Visit. The,3,1
6306,2015,Jurassic World,3,1
8703,2015,Great Gilly Hopkins. The,3,1
7881,2015,Intruders,3,1
6407,2015,Man from U.N.C.L.E.. The,3,1
6478,2015,Green Inferno. The,3,1
6887,2015,Green Room,3,1
6510,2015,Walk. The,1,0
8569,2015,Shisha no teikoku (Empire of Corpses),1,0
7327,2015,Roald Dahl&#39;s Esio Trot,1,0
6588,2015,Creed,2,0
6281,2015,San Andreas,3,1
7089,2015,Colony. The,3,1
7538,2015,Parched,3,1
6449,2015,Until Dawn,3,1
7993,2015,Emelie,3,1
7672,2015,3Tails Movie: A Mermaid Adventure. The,3,1
6926,2015,A Perfect Day,2,0
6595,2015,Love the Coopers,3,1
6628,2015,Hateful Eight. The,3,1
6255,2015,Inside Out,3,1
8259,2015,Unfinished Business,2,0
6660,2015,Chi-Raq,3,1
6288,2015,Woman in Gold,3,1
7063,2015,Survivor,3,1
6696,2015,Anna Unbound,3,1
6321,2015,Reason I Shop Online. The,3,1
6355,2015,Mustang,3,1
6388,2015,Papertowns,2,0
6422,2015,Madame Bovary,2,0
7197,2015,A Royal Night Out,3,1
8000,2015,Burn Burn Burn,3,1
7232,2015,Miles Ahead,0,0
9257,2015,Montanha,1,0
6152,2015,Cinderella,3,1
6227,2015,Septembers of Shiraz,3,1
6635,2015,Joy,3,1
6329,2015,Shaun the Sheep Movie,0,0
6767,2015,Meadowland,3,1
6466,2015,Martian. The,3,1
6125,2015,DUFF. The,3,1
6532,2015,Schneider vs. Bax,2,0
6566,2015,Dressmaker. The,3,1
6610,2015,Star Wars: The Force Awakens,3,1
6269,2015,Age of Adaline. The,3,1
6677,2015,Anamolisa,2,0
6336,2015,Four Warriors. The,1,0
6369,2015,Barely Lethal,3,1
6774,2015,Throne,3,1
7947,2015,Other Halves,3,1
7178,2015,Never Let Go,1,0
6438,2015,Bloodsucking Bastards,2,0
6065,2015,Wedding Ringer. The,3,1
6506,2015,Steve Jobs,3,1
6132,2015,Bad Hair Day,3,1
6242,2015,Mad Max: Fury Road,3,1
6649,2015,Man Up,3,1
6277,2015,World of Tomorrow,3,1
6685,2015,Advantageous,3,1
6717,2015,Queen of Earth,3,1
6376,2015,Next Stop L.A.,3,1
7922,2015,Beasts of No Nation,0,0
6410,2015,Ricki and the Flash,3,1
7253,2015,brothers of the wind,0,0
6961,2015,Halal Love,3,1
8614,2015,Atrapa la bandera [Capture the Flag],1,0
6284,2015,Pitch Perfect 2,3,1
6692,2015,Uncanny,0,0
6316,2015,Maend &amp; hons,1,0
8375,2015,Alvin and the Chipmunks: The Road Chip,1,0
6383,2015,Grandma,3,1
7541,2015,London Spy,1,0
6418,2015,Il racconto dei racconti,3,1
6113,2015,Fifty Shades of Grey,3,1
6521,2015,Murder Pact. The,3,1
6148,2015,Home,3,1
6223,2015,True Story,1,0
6291,2015,Bessie,3,1
6325,2015,Get Hard,1,0
7102,2015,Into the Forest,3,1
6392,2015,Fantastic Four,0,0
9193,2015,Circle,1,0
6866,2015,Riaru onigokko,3,1
6495,2015,Vice,3,1
8037,2015,Hot Pursuit,2,0
6265,2015,Spy,3,1
9029,2015,Woodlawn,1,0
7041,2015,Battle For Sevastopol,3,1
6706,2015,Miss You Already,3,1
7484,2015,Milyy Khans. dorogoy Pyotr,1,0
6365,2015,Taxi,3,1
6770,2015,Marguerite,3,1
6399,2015,Teen Beach 2,3,1
6434,2015,little prince. The,3,1
6469,2015,Just Jim,1,0
6094,2015,Summer of Sangaile. The,3,1
6502,2015,Bridge of Spies,1,0
6982,2015,Equals,3,1
6613,2015,Hidden,3,1
8227,2015,Scouts Guide to the Zombie Apocalypse,1,0
6340,2015,Terminator Genisys,0,0
7494,2015,Already Tomorrow in Hong Kong,2,0
7116,2015,Hrutar,1,0
6372,2015,Magic Mike XXL,3,1
6777,2015,VVitch: A New-England Folktale. The,3,1
6950,2015,Lady in the Van. The,3,1
6584,2015,Room,3,1
8643,2015,Absolutely Anything,3,1
9081,2015,Danish Girl . The,3,1
6752,2015,Min lilla syster,3,1
9180,2015,Invitation. The,3,1
6855,2015,Baahubali: The Beginning,1,0
9248,2015,O Desolado,3,1
6925,2015,Hello. My Name Is Doris,3,1
6254,2015,Focus,1,0
7029,2015,Jem and the Holograms,3,1
7062,2015,Louder Than Bombs,1,0
6354,2015,Child 44,2,0
6386,2015,Descendants,3,1
6823,2015,Case of Hana and Alice. The,3,1
6558,2015,Good Dinosaur. The,3,1
6226,2015,Suffragette,3,1
6634,2015,Dolly Parton&#39;s Coat of Many Colors,3,1
6261,2015,Hedi Schneider steckt fest,3,1
6294,2015,Battledream Chronicle,3,1
6328,2015,Gunman. The,1,0
6361,2015,Second Best Exotic Marigold Hotel. The,3,1
8006,2015,Phoenix Incident,1,0
8081,2015,Love Live! The School Idol Movie,3,1
7686,2015,Fathers &amp; Daughters,3,1
6939,2015,Wave (B&oslash;lgen). The,3,1
6565,2015,Trumbo,3,1
7347,2015,Evolution,0,0
6609,2015,Sisters,3,1
7761,2015,Steps. The,3,1
6472,2015,American Ultra,1,0
6098,2015,Mortdecai,1,0
6166,2015,Lazarus Effect. The,3,1
6572,2015,Blackhat,1,0
8606,2015,Portrait of a Serial Monogamist,3,1
6985,2015,Demolition,1,0
6648,2015,Big Short. The,1,0
6275,2015,Drunk Wedding,2,0
6684,2015,Last Witch Hunter. The,3,1
7458,2015,Long Way North,1,0
6716,2015,Temp&ecirc;te,1,0
6343,2015,Victoria,0,0
8738,2015,Bajirao Mastani,2,0
6375,2015,Irrational Man,2,0
8770,2015,Paul Blart: Mall Cop 2,1,0
6409,2015,End of the Tour. The,1,0
7219,2015,Avril et le monde truque,3,1
6851,2015,Anguish,3,1
6105,2015,SpongeBob Movie: Sponge Out of Water. The,2,0
6889,2015,Family Fang,3,1
7361,2015,Girl King. The,3,1
6655,2015,Danish Girl. The,3,1
6283,2015,Almost Mercy,2,0
7091,2015,La belle saison,3,1
6723,2015,Slow Learners,3,1
6350,2015,Ted 2,1,0
6787,2015,Longest Ride. The,3,1
7577,2015,Birigyaru,3,1
6487,2015,Hotel Transylvania 2,3,1
9251,2015,A German Youth,0,0
6519,2015,Spectre,1,0
6928,2015,Sunset Song,3,1
6967,2015,Maggie&#39;s Plan,3,1
6597,2015,Ridiculous 6. The,2,0
6222,2015,Do You Believe?,3,1
6357,2015,Trainwreck,3,1
6390,2015,Tangerine,3,1
6424,2015,Self/less,1,0
6494,2015,Crimson Peak,3,1
8036,2015,Stanford Prison Experiment. The,1,0
6187,2015,La Passion d&#39;Augustine,3,1
7343,2015,Embers,1,0
6974,2015,Our Little Sister,3,1
6229,2015,Bound,3,1
6637,2015,Macbeth,1,0
6671,2015,Legend,3,1
6297,2015,Last Knights,1,0
8356,2015,Vampyres,3,1
6737,2015,Diary of a Teenage Girl. The,3,1
6364,2015,Slow West,0,0
7522,2015,Psychosis,3,1
6769,2015,Meddler. The,3,1
6836,2015,Eye in the Sky,3,1
6093,2015,Strange Magic,3,1
6612,2015,By the Sea,3,1
6237,2015,Far From the Madding Crowd,3,1
6644,2015,Captive,3,1
6271,2015,A Little Chaos,3,1
7454,2015,Sweet Bean,3,1
6712,2015,L&#39;attesa,3,1
6101,2015,Jupiter Ascending,3,1
6508,2015,Goosebumps,2,0
6949,2015,Max,3,1
6956,2015,Turbo Kid,1,0
6619,2015,Mistres America,3,1
8233,2015,Gift. The,3,1
6651,2015,Daddy&#39;s Home,1,0
6279,2015,La loi du march&eacute;,1,0
7427,2015,Dragon Ball Z: Resurrection &#39;F&#39;,1,0
6719,2015,Comoara,1,0
8370,2015,Mojave,1,0
7503,2015,Eaters,1,0
6447,2015,Perfect Guy. The,2,0
6549,2015,Brooklyn,3,1
6593,2015,Hollow. The,3,1
6726,2015,Invisible Sister,3,1
7511,2015,Boi Neon,3,1
7931,2015,Harter Brocken,3,1
6048,2015,Frau Muller muss weg,3,1
6557,2015,Victor Frankenstein,0,0
6601,2015,Krampus,3,1
6633,2015,Concussion,1,0
6260,2015,Dora oder Die sexuellen Neurosen unserer Eltern,3,1
6667,2015,After the Ball,3,1
8352,2015,Sharknado 3: Oh Hell No!,3,1
6868,2015,Je suis un soldat,3,1
7270,2015,Tjuvheder,3,1
6530,2015,AfterDeath,3,1
6157,2015,Insurgent,3,1
7305,2015,600 millas [600 Miles],0,0
6190,2015,Liza. the fox fairy,3,1
6267,2015,Tomorrowland,3,1
6674,2015,A Sort of Homecoming,3,1
6300,2015,VANish,1,0
6708,2015,Youth,1,0
6334,2015,Titli,0,0
7111,2015,Fourth Man Out,1,0
6367,2015,Pixels,1,0
6436,2015,Me and Earl and the Dying Girl,3,1
6913,2015,Everest,2,0
6537,2015,Wo shi zheng ren,0,0
6683,2015,Comment c&#39;est loin,1,0
8334,2015,Hitman: Agent 47,0,0
6715,2015,Bill,2,0
6342,2015,Justice League: Throne of Atlantis,3,1
9142,2015,Ethicist. The,3,1
9210,2015,My Name Is Emily,3,1
6479,2015,Dope,1,0
6959,2015,They Call Me Jeeg Robot,1,0
6589,2015,In the Heart of the Sea,1,0
6622,2015,Feeheld,3,1
7024,2015,Bronze. The,3,1
6282,2015,Predator Dark Ages,0,0
7890,2015,Synchronicity,2,0
6786,2015,Les ogres,3,1
6818,2015,Tiger House,3,1
6486,2015,Black Mass,1,0
7259,2015,Sin Seer. The,3,1
6895,2015,A Country Called Home,3,1
7335,2015,Unexpected,3,1
6596,2015,Vacation,3,1
6661,2015,Mythica: The Darkspore,3,1
6322,2015,Testament of Youth,3,1
7862,2015,Dofus - Livre 1: Julith,3,1
6356,2015,Overnight. The,3,1
7132,2015,La memoria del agua,2,0
6389,2015,Mission: Impossible - Rogue Nation,0,0
6457,2015,Maze Runner: The Scorch Trials,3,1
6084,2015,Ex Machina,1,0
6560,2015,Hunger Games: Mockingjay - Part 2. The,3,1
6186,2015,Furious 7,3,1
6636,2015,Stitcher,0,0
6296,2015,Un peu. beaucoup. aveuglement!,3,1
7072,2015,45 Years,3,1
9486,2015,Samurai Warrior Queens,3,1
6330,2015,Phoenix Project. The,0,0
7482,2015,Full Out,3,1
6430,2015,Mr. Holmes,1,0
6467,2015,Aloha,3,1
6567,2015,Revenant. The,0,0
6611,2015,Pan,1,0
6643,2015,Intern. The,3,1
6678,2015,Transporter Refueled. The,3,1
6303,2015,Entourage,2,0
6338,2015,Minions,3,1
7916,2015,Life,3,1
6775,2015,7 Letters,3,1
6404,2015,Timelike,3,1
6475,2015,Pawn Sacrifice,1,0
6134,2015,Chappie,1,0
8050,2015,Blackcoat&#39;s Daughter. The,3,1
6948,2015,Z for Zachariah,0,0
6955,2015,Experimenter,2,0
6581,2015,Angry Indian Goddesses,3,1
6278,2015,Kung Fury,2,0
8675,2015,A Walk in the Woods,2,0
7502,2015,Lavalantula,3,1
6412,2015,Que Horas Ela Volta?,3,1
6482,2015,My Little Pony: Equestria Girls - Friendship Games,3,1
6107,2015,Duke of Burgundy. The,3,1
8509,2015,High Rise,2,0
6548,2015,Peanuts Movie. The,3,1
6217,2015,Avengers: Age of Ultron,3,1
6757,2015,Till We Meet Again,3,1
6419,2015,I&#39;ll See You in My Dreams,3,1
6489,2015,Final Girls. The,3,1
7370,2016,Hurricane Bianca,3,1
7865,2016,My Life as a Zucchini,3,1
8129,2016,Tenemos la carne [We Are the Flesh],0,0
6976,2016,Mike and Dave Need Wedding Dates,3,1
7759,2016,Varoonegi,3,1
7042,2016,Sausage Party,3,1
8696,2016,Seoulyeok [Seoul Station],0,0
7449,2016,Eagle Huntress. The,1,0
9101,2016,Suicide kale,3,1
7485,2016,Bar Bahar,3,1
7110,2016,Hell or High Water,1,0
7278,2016,Loving,3,1
7691,2016,Colossal,0,0
8604,2016,Women Who Kill,3,1
6983,2016,Norm of the North,3,1
8228,2016,Brothers Grimsby. The,1,0
7766,2016,Darkness. The,2,0
7421,2016,Moonlight,1,0
7456,2016,Aquarius,3,1
7082,2016,Captain Fantastic,3,1
7497,2016,Underworld: Blood Wars,2,0
9141,2016,Tramps,1,0
6778,2016,Belgica,1,0
7565,2016,Queen of Katwe,3,1
7182,2016,American Honey,3,1
7217,2016,King Dave,1,0
8505,2016,Bliss!,3,1
7285,2016,Wiener-Dog,1,0
7393,2016,Final Fantasy XV,3,1
7023,2016,Suicide Squad,3,1
9044,2016,Adult Life Skills,3,1
7464,2016,Lion,2,0
6721,2016,Les innocentes,3,1
8372,2016,A Monster Calls,3,1
7505,2016,Other People,3,1
7124,2016,Snowden,1,0
7225,2016,Doctor Strange,1,0
6856,2016,Forest. The,3,1
7257,2016,Arrival,3,1
6894,2016,X-Men: Apocalypse,3,1
7705,2016,War on Everyone,3,1
7334,2016,Rogue One,3,1
6965,2016,Popstar: Never Stop Never Stopping,1,0
7473,2016,Christine,3,1
6760,2016,Whiskey Tango Foxtrot,3,1
9156,2016,Ticket. The,1,0
7545,2016,Monster Trucks,0,0
8034,2016,Pink,3,1
7300,2016,Nocturnal Animals,3,1
7721,2016,L&#39;et&agrave; d&#39;oro,1,0
7374,2016,Dangal,3,1
8273,2016,My Big Fat Greek Wedding 2,3,1
6669,2016,Vampires In Virginia,3,1
7481,2016,Little Sister,3,1
7106,2016,Grease Live!,3,1
7520,2016,Young Offenders. The,3,1
7975,2016,Autopsy of Jane Doe. The,1,0
7589,2016,Electra Woman and Dyna Girl,3,1
6908,2016,Alice Through the Looking Glass,3,1
8135,2016,Tschick,1,0
7011,2016,Everybody Wants Some,0,0
7417,2016,Pete&#39;s Dragon,3,1
6710,2016,Hail. Caesar!,1,0
7113,2016,My Little Pony: Equestria Girls - Legend of Everfree,3,1
7561,2016,Miss Sloane,3,1
7246,2016,Certain Women,3,1
6882,2016,Mother&#39;s Day,3,1
8049,2016,Better Watch Out,3,1
7281,2016,Hacksaw Ridge,1,0
6915,2016,Teenage Mutant Ninja Turtles: Out of the Shadows,3,1
8092,2016,Maudie,3,1
6947,2016,Independence Day: Resurgence,3,1
7355,2016,Sing,3,1
9040,2016,Ben-Hur,1,0
7052,2016,Sully,1,0
6922,2016,Now You See Me 2,1,0
9394,2016,Vse o muzhchinakh,1,0
6788,2016,Batman v Superman: Dawn of Justice,2,0
6820,2016,Hardcore Henry,1,0
7228,2016,Handmaiden (Ah-ga-ssi) . The,3,1
6859,2016,Keanu,3,1
8030,2016,Little Door Gods,3,1
7261,2016,Ride Along 2,0,0
8067,2016,Rustom,3,1
6929,2016,Money Monster,3,1
7337,2016,Doukyuusei,0,0
6968,2016,Swiss Army Man,2,0
7369,2016,Hairspray Live!,3,1
7000,2016,Batman: The Killing Joke,1,0
9022,2016,Pandemic,3,1
7784,2016,A United Kingdom,3,1
9093,2016,Don&#39;t Think Twice,3,1
8350,2016,Middle School: The Worst Years of My Life,3,1
7167,2016,Julieta,3,1
7758,2016,Almost Christmas,3,1
7377,2016,Hunt for the Wilderpeople,3,1
8325,2016,Thomas &amp; Friends: The Great Race,3,1
7448,2016,Florence Foster Jenkins,3,1
8793,2016,Zoombies,3,1
6837,2016,Jungle Book. The,2,0
8010,2016,Yoga Hosers,2,0
6911,2016,Warcraft,3,1
7310,2016,Ballerina,3,1
9349,2016,Yu-Gi-Oh!: The Dark Side of Dimensions,1,0
8603,2016,Quand on a 17 ans,3,1
7351,2016,Assassin&#39;s Creed,1,0
7385,2016,Inferno,2,0
7014,2016,Nerve,3,1
6680,2016,5th Wave. The,2,0
8332,2016,Ice Age: Collision Course,3,1
7455,2016,Toni Erdmann,3,1
6713,2016,Pride and Prejudice and Zombies,3,1
7284,2016,Legend of Tarzan. The,0,0
8095,2016,Transfiguration. The,0,0
7738,2016,Monster High: Welcome to Monster High,3,1
7358,2016,Jackie,3,1
9390,2016,Gantz: O,1,0
8339,2016,Collateral Beauty,2,0
7462,2016,Marauders,1,0
6720,2016,Bang Gang,3,1
7224,2016,Rocky Horror Picture Show: Let&#39;s Do the Time Warp Again. The,3,1
7292,2016,Moana,3,1
7704,2016,Girl with All the Gifts. The,3,1
7326,2016,Mr. Church,3,1
6964,2016,BFG. The,3,1
8258,2016,Perfect Match. The,2,0
7436,2016,All Girls Weekend,3,1
8716,2016,Vier gegen die Bank,1,0
7095,2016,Equity,3,1
7196,2016,Shin Godzilla,1,0
7231,2016,Gr&uuml;&szlig;e aus Fukushima (Greetings from Fukushima),3,1
9256,2016,S&atilde;o Jorge,1,0
6932,2016,Finding Dory,3,1
7754,2016,Una,2,0
7372,2016,20th Century Women,3,1
8272,2016,Choice. The,3,1
8691,2016,Friend Request,3,1
7443,2016,Silence,0,0
9484,2016,American Crime Story,3,1
7105,2016,Raising the Bar,3,1
8455,2016,Masterminds,3,1
7271,2016,Fantastic Beasts and Where to Find Them,3,1
9300,2016,Big Fish &amp; Begonia,3,1
7727,2016,Keeping Up with the Joneses,3,1
6978,2016,Absolutely Fabulous: The Movie,3,1
7416,2016,First Girl I Loved,3,1
7451,2016,Red Pill. The,3,1
7112,2016,Morgan,3,1
6741,2016,Zootopia,3,1
7912,2016,Siege of Jadotville. The,1,0
